"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","31","1","1","66.827415","0","269"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","31","1","1","65.692329","0","260"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","31","1","1","65.054199","0","363"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","31","1","1","69.195480","0","297"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","31","1","1","67.342133","0","284"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","31","1","1","71.415573","0","334"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","31","1","1","68.973244","0","315"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","31","1","1","67.595444","0","328"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","31","1","1","71.646973","0","333"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","31","1","1","70.944221","0","201"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","31","1","1","68.967476","0","276"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","31","1","1","70.049088","0","274"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","31","1","1","70.106461","0","253"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","31","1","1","74.302055","0","261"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","31","1","1","70.730103","0","273"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","31","1","1","69.974869","0","246"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","31","1","1","69.366699","0","386"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","31","1","1","66.927261","0","277"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","31","1","1","42.895920","0","234"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","31","1","1","40.172958","0","223"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","101","1","1","146.652161","0","1868"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","31","1","1","67.084671","0","295"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","31","1","1","66.589844","0","281"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","31","1","1","68.529205","0","235"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","31","1","1","67.062126","0","266"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","31","1","1","67.453224","0","271"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","31","1","1","81.245964","0","260"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","31","1","1","79.152512","0","227"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","31","1","1","76.379807","0","336"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","31","1","1","76.116188","0","223"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","31","1","1","71.637390","0","247"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","31","1","1","76.498848","0","261"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","50","1","1","108.462982","0","537"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","37","1","1","47.186611","0","396"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","31","1","1","71.142349","0","264"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","31","1","1","73.988861","0","345"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","31","1","1","74.630753","0","340"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","31","2","1","75.882797","0","273"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","31","9","1","75.375786","0","180"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","0","10","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","117","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","61","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","22","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","141","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","225","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","1403","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","90","6","0.000000","0","13"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","31","1","1","69.338058","0","251"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","31","1","1","69.604080","0","277"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","31","3","1","68.111023","0","268"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","31","2","1","70.108269","0","254"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","40","1","1","47.091286","0","425"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","40","1","1","48.546585","0","387"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","31","1","1","74.637993","0","272"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","31","1","1","73.159805","0","267"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","16","2","2","31.054909","0","66"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","29","2","1","63.664547","0","216"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","31","5","1","70.316391","0","336"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","10","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","47","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","8","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","72","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","104","1","0.000000","0","0"
"/Game/AnimStarterPack/UE4_Mannequin/Materials/M_UE4Man_Body.M_UE4Man_Body","0","186","7","2","350.686096","0","2772"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","31","1","1","68.269875","0","206"
